message_text,label_intent,split
hello cost of guided tour hm,calculate_billing,train
hotel stay total for 3 guests please,calculate_accommodation_billing,val
uy reserve an inn sa city proper 4 1 pax,book_accommodation,train
"can u reserve 4 4 nights, 2 guests",book_accommodation,train
uy best waterfall activity 4 family po,get_recommendation,train
compute lodging cost sa nangka thanks,calculate_accommodation_billing,train
open hours 4 attractions in bayawan now,get_tourism_information,val
"ask lang, book room quick lang near poblacion",book_accommodation,train
please calculate my lodging bill now,calculate_accommodation_billing,train
uy book room quick lang near poblacion,book_accommodation,train
tour total payment near bayawan,calculate_billing,train
compute total payment for hotel stay from april 10 to april 12,calculate_accommodation_billing,train
uy book room quick lang near city proper now,book_accommodation,train
check tour charge for student group,calculate_billing,train
compute lodging cost sa bayawan now,calculate_accommodation_billing,train
book room 3 from 2026-03-29 to 2026-03-31,book_accommodation,train
best city activity 4 family po,get_recommendation,train
book accommodation with hot shower and near terminal now,book_accommodation,train
pls hm total if 4 guests 4 2 nights,calculate_accommodation_billing,train
"hi, can you reserve for 5 nights, 6 guests pls",book_accommodation,train
book room quick lang near terminal area thanks,book_accommodation,train
pls inn reco near terminal pls now,get_accommodation_recommendation,train
hotel suggestion pls with quiet place pls,get_accommodation_recommendation,train
calculate the total cost of the river tour package for 3 guests,calculate_billing,train
tourism info about city proper thanks,get_tourism_information,train
tourisn info about kalumboyan,get_tourism_information,train
"ask lang, how much babayaran sa room 14 thanks",calculate_accommodation_billing,train
book accommodation with wifi and parking,book_accommodation,train
pls hm tour package for adventure trip,calculate_billing,train
trip idea,get_recommendation,train
pls compute lodging cost sa kalumboyan pls,calculate_accommodation_billing,train
share in4mation sa local attractions,get_tourism_information,train
hello hm total if 2 guests 4 4 nights pls,calculate_accommodation_billing,train
pls suggest hotel or inn from 2026-04-10 to 2026-04-12 po,get_accommodation_recommendation,train
need accom options with breakfast and hot shower,get_accommodation_recommendation,train
book a place to stay for 3 nights,book_accommodation,test
looking for rooms near terminal area pls,get_accommodation_recommendation,train
pwede pa reserve room 48 from 2026-03-20 to 2026-03-22 po,book_accommodation,train
hello pa compute tour cost budget 900,calculate_billing,train
reserve an inn sa terminal area for 1 pax,book_accommodation,train
"ask lang, pa suggest place to stay near villareal",get_accommodation_recommendation,train
what is the total cost of my hotel stay,calculate_accommodation_billing,train
"ask lang, open hours for attractions in bayawan",get_tourism_information,train
hello what are tourist spots in terminal area,get_tourism_information,train
pls need tour quote under 1800 thanks,calculate_billing,train
"hi, open hours 4 attractions in bayawan",get_tourism_information,train
quick question: book accommodation with quiet place and parking,book_accommodation,train
hello reserve an inn sa nangka for 3 pax,book_accommodation,train
reserve an inn sa city proper for 6 pax,book_accommodation,train
hello pa book po ng room from 2026-03-25 to 2026-03-27,book_accommodation,train
quick question: i need to book a place near city proper this weekend pls,book_accommodation,train
uy compute lodging cost sa near boulevard,calculate_accommodation_billing,train
"ask lang, book accommodation with wifi and parking thanks",book_accommodation,val
pa suggest place to stay near villareal thanks,get_accommodation_recommendation,train
pls suggest trip idea near kalumboyan,get_recommendation,train
book room quick lang near kalumboyan po,book_accommodation,train
hello book na room na may aircon,book_accommodation,train
pls hm tour package 4 waterfall trip,calculate_billing,test
quick question: tour total payment near city proper,calculate_billing,train
book accommodation with near terminal and parking now,book_accommodation,train
hello i need to book a place near villareal this weekend,book_accommodation,train
quick question: tourisn info about bayawan thanks,get_tourism_information,train
what is the payable amount for room 18,calculate_accommodation_billing,train
quick question: what are tourist spots in poblacion?,get_tourism_information,train
recommend a hotel in bayawan under 2500,get_accommodation_recommendation,train
uy reserve room now budget around 3000,book_accommodation,train
"hi, book accommodation with hot shower and near terminal thanks",book_accommodation,train
"hi, calculate room bill for 4 nights",calculate_accommodation_billing,train
looking for rooms near poblacion thanks,get_accommodation_recommendation,train
quick question: tour billing breakdown please,calculate_billing,test
pls find me a quiet room with quiet place now,get_accommodation_recommendation,train
book a room for 2 guests this friday,book_accommodation,train
"ask lang, details about adventure destinations please",get_tourism_information,train
"hi, how much if family tour 3 days",calculate_billing,train
hello best nature activity 4 family,get_recommendation,train
hello book room quick lang near nangka,book_accommodation,train
calculate hotel charge for room 5 and extra bed,calculate_accommodation_billing,train
can you book a hotel room from april 4 to april 6,book_accommodation,train
list scenic spots around bayawan,get_tourism_information,train
details about sunset destinations please,get_tourism_information,train
tour cost estimate for tomorrow,calculate_billing,test
what are tourist spots in poblacion thanks,get_tourism_information,train
"hi, what are tourist spots in near downtown po",get_tourism_information,train
recommend a popular tour route,get_recommendation,train
tour billing breakdown pls,calculate_billing,train
"ask lang, inn reco near terminal pls thanks",get_accommodation_recommendation,train
"ask lang, total stay payment from 2026-04-24 to 2026-04-26 now",calculate_accommodation_billing,train
reserve an inn room for tomorrow night,book_accommodation,train
"hi, give me quick tour suggestion pls",get_recommendation,train
quick question: reserve an inn sa bayawan for 6 pax,book_accommodation,train
"ask lang, suggest trip idea near near boulevard",get_recommendation,train
book accommodation with parking and hot shower,book_accommodation,train
pls best city activity for family po,get_recommendation,train
pls need tour quote under 2200 now,calculate_billing,test
"ask lang, need room tonight pls, 6 kami thanks",book_accommodation,train
what attractions for couples are available and where are they located,get_tourism_information,val
tourism info about terminal area,get_tourism_information,train
"can u reserve for 4 nights, 5 guests",book_accommodation,train
quick question: pwede pa reserve room 68 from 2026-03-25 to 2026-03-27,book_accommodation,train
recommend a tour option that is good for students,get_recommendation,train
quick question: open hours for attractions in bayawan,get_tourism_information,train
pls bill estimate for inn stay near terminal area,calculate_accommodation_billing,train
need tour quote under 4000 now,calculate_billing,train
hotel suggestion pls with near terminal,get_accommodation_recommendation,train
best choice for a quick tour,get_recommendation,train
"uy need room tonight pls, 2 kami",book_accommodation,train
"hi, suggest trip idea near kalumboyan",get_recommendation,train
pls find me a quiet room with wifi thanks,get_accommodation_recommendation,train
quick question: inn reco near terminal please,get_accommodation_recommendation,train
quick question: confirm booking ko for room 5 now,book_accommodation,train
recommend inn in bayawan for 6 guests under 700,get_accommodation_recommendation,train
quick question: what is total sa heritage itinerary,calculate_billing,train
recommend a nature tour in bayawan,get_recommendation,train
any af4dable accommodation for 6 pax,get_accommodation_recommendation,train
please check tour billing details,calculate_billing,train
"hi, any af4dable accommodation for 3 pax thanks",get_accommodation_recommendation,train
"hi, recomend a city tour in bayawan po",get_recommendation,train
hello best adventure activity for family?,get_recommendation,train
"hi, suggest trip idea near villareal thanks",get_recommendation,train
compute the hotel room bill for 2 nights and 2 guests,calculate_accommodation_billing,train
i need destination details be4e mag tour po,get_tourism_information,train
quick question: recommend a nature tour in bayawan thanks,get_recommendation,train
suggest trip idea near city proper thanks,get_recommendation,train
"hi, reserve an inn sa villareal for 2 pax thanks",book_accommodation,train
tour amount calculation for 3 adults,calculate_billing,train
pls best sunset activity for family pls,get_recommendation,train
compute payment for nature excursion,calculate_billing,test
"ask lang, reserve an inn sa kalumboyan for 6 pax thanks",book_accommodation,train
calcuate tour bill 4 6 guests now,calculate_billing,train
uy what are tourist spots in poblacion,get_tourism_information,train
book this accommodation from friday to sunday,book_accommodation,train
book accommodation with wifi and quiet place,book_accommodation,train
need accom options with near terminal and aircon pls,get_accommodation_recommendation,train
"hi, bill estimate 4 inn stay near kalumboyan now",calculate_accommodation_billing,test
uy best family activity for family pls,get_recommendation,train
pa suggest place to stay near bayawan po,get_accommodation_recommendation,train
pls share information sa local attractions,get_tourism_information,train
what places can we visit in bayawan city,get_tourism_information,train
"ask lang, suggest trip idea near bayawan",get_recommendation,train
"hi, details about nature destinations please pls",get_tourism_information,train
book room quick lang near villareal thanks,book_accommodation,train
calculate the hotel room amount due for this 2-night stay,calculate_accommodation_billing,train
quick question: what is total sa city itinerary pls,calculate_billing,train
quick question: book room quick lang near nangka,book_accommodation,train
pls tour bill po for weekend?,calculate_billing,train
"hi, hm total if 5 guests 4 2 nights thanks",calculate_accommodation_billing,val
cost of guided tour hm,calculate_billing,train
"hi, tour total payment near poblacion thanks",calculate_billing,train
pls how to get to popular spots pls,get_tourism_information,val
quick question: details about sunset destinations please,get_tourism_information,train
"hi, pa compute ng room payment with hot shower now",calculate_accommodation_billing,train
"ask lang, looking for rooms near city proper",get_accommodation_recommendation,train
"ask lang, hotel suggestion please with near terminal",get_accommodation_recommendation,train
calculate total cost of our itinerary,calculate_billing,train
how much babayaran sa room 22 po,calculate_accommodation_billing,train
uy pa compute tour cost budget 4000?,calculate_billing,val
tourism info about kalumboyan thanks,get_tourism_information,test
what is total sa heritage itinerary,calculate_billing,train
hello hm tour package for heritage trip,calculate_billing,train
compute hotel bill with one child included,calculate_accommodation_billing,train
pls hm tour package for city trip pls,calculate_billing,train
"hi, recommend chill itinerary one day",get_recommendation,train
"ask lang, tour reco 4 2 guests budget 2500",get_recommendation,train
need accom options with quiet place and aircon,get_accommodation_recommendation,train
"ask lang, any affordable accommodation for 2 pax thanks",get_accommodation_recommendation,train
how much room 22 from 2026-04-10 to 2026-04-12,calculate_accommodation_billing,train
what is total sa city itinerary thanks,calculate_billing,train
help me choose a weekend tour,get_recommendation,train
"ask lang, bill estimate for inn stay near bayawan?",calculate_accommodation_billing,train
pls looking for rooms near near downtown,get_accommodation_recommendation,val
"hi, tour fee estimate for 6 pax now",calculate_billing,train
pls pa compute tour cost budget 700,calculate_billing,train
uy best budget room around 2500?,get_accommodation_recommendation,train
uy suggest hotel or inn from 2026-05-01 to 2026-05-03 po,get_accommodation_recommendation,train
hello best sunset activity 4 family,get_recommendation,train
suggest tour plans for 4 friends,get_recommendation,train
hello san maganda puntahan this weekend,get_recommendation,train
tour reco 4 5 guests budget 1500 now,get_recommendation,train
quick question: how to get to popular spots thanks,get_tourism_information,train
where to check official attraction details,get_tourism_information,train
"ask lang, what is total sa adventure itinerary",calculate_billing,val
book room quick lang near bayawan,book_accommodation,train
hello any affordable accommodation for 6 pax?,get_accommodation_recommendation,train
total bill for eco tour package,calculate_billing,test
san okay mag stay for 1 nights,get_accommodation_recommendation,train
quick question: tour total payment near kalumboyan,calculate_billing,train
uy what tour bagay 4 friends,get_recommendation,train
book ko ito,book_accommodation,train
hello book na room na may hot shower thanks,book_accommodation,train
hello need accom options with quiet place and aircon pls,get_accommodation_recommendation,train
quick question: pa compute tour cost budget 3000,calculate_billing,train
what are tourist spots in near boulevard thanks,get_tourism_information,train
hello tour total payment near kalumboyan,calculate_billing,train
pa suggest place to stay near terminal area,get_accommodation_recommendation,train
"hi, calculate accom bill pls",calculate_accommodation_billing,val
"hi, where to check official attraction details pls",get_tourism_information,train
compute lodging cost sa bayawan pls,calculate_accommodation_billing,train
quick question: compute lodging cost sa near downtown,calculate_accommodation_billing,train
"ask lang, pa suggest place to stay near terminal area",get_accommodation_recommendation,train
i need the final tour payment,calculate_billing,train
calculate the total bill for this tour package,calculate_billing,test
pls details about family destinations pls now,get_tourism_information,train
"ask lang, pa compute ng room payment with aircon thanks",calculate_accommodation_billing,train
pls best adventure activity for family po,get_recommendation,train
"hi, best heritage activity for family po",get_recommendation,train
need tour quote under 2200 thanks,calculate_billing,train
confirm booking ko for room 68 thanks,book_accommodation,train
"ask lang, need accom options with aircon and parking",get_accommodation_recommendation,test
confirm booking ko 4 room 59,book_accommodation,train
calculate travel package bill for two,calculate_billing,train
uy book room 48 for 4 guests from 2026-03-28 to 2026-03-30,book_accommodation,val
"hi, tourisn info about bayawan",get_tourism_information,train
recommend an inn in kalumboyan for 3 guests under 2500 with wifi and aircon from 2026-03-20 to 2026-03-22,get_accommodation_recommendation,train
"hi, cost of guided tour hm",calculate_billing,train
"hi, what tour bagay for friends now",get_recommendation,train
which hotel is good for business trip,get_accommodation_recommendation,train
recomend inn in near downtown 4 5 guests under 1500,get_accommodation_recommendation,train
"hi, need outdoor destination reco pls",get_recommendation,train
quick question: facts about tourisn sites near near boulevard pls,get_tourism_information,train
pa compute ng room payment with hot shower,calculate_accommodation_billing,train
uy how much babayaran sa room 40,calculate_accommodation_billing,train
pa suggest place to stay near nangka thanks,get_accommodation_recommendation,train
book room 22 for 2 guests from 2026-03-20 to 2026-03-22,book_accommodation,train
find me a quiet room with aircon pls,get_accommodation_recommendation,train
"hi, san okay mag stay for 3 nights",get_accommodation_recommendation,train
tourism guide information please,get_tourism_information,train
quick question: hm tour package for nature trip pls,calculate_billing,train
book accommodation with aircon and parking thanks,book_accommodation,train
"hi, i need destination details be4e mag tour",get_tourism_information,train
suggest a quiet inn near downtown,get_accommodation_recommendation,train
quick question: best budget room around 700,get_accommodation_recommendation,train
hm tour package for waterfall trip thanks,calculate_billing,train
total stay payment from 2026-03-20 to 2026-03-22 thanks,calculate_accommodation_billing,test
uy tour billing breakdown please now,calculate_billing,train
need accom options with wifi and quiet place now,get_accommodation_recommendation,train
hello need accom options with breakfast and wifi po,get_accommodation_recommendation,train
pa compute ng room payment with wifi,calculate_accommodation_billing,train
quick question: tour total payment near terminal area,calculate_billing,train
uy tour fee estimate for 4 pax,calculate_billing,train
"ask lang, reserve room now budget around 1500",book_accommodation,train
"ask lang, tour total payment near poblacion",calculate_billing,train
"ask lang, tourism info about poblacion",get_tourism_information,train
hello details about nature destinations please,get_tourism_information,train
recommend inn in villareal for 6 guests under 3000 pls,get_accommodation_recommendation,train
"hi, details about waterfall destinations please thanks",get_tourism_information,train
pls travel recomendation 4 short trip,get_recommendation,train
need outdoor destination reco,get_recommendation,train
hello tour total payment near terminal area,calculate_billing,train
uy inn reco near terminal pls,get_accommodation_recommendation,train
show me options with beach view under 3000 for 3 guests in banga,get_accommodation_recommendation,train
"can you reserve 4 2 nights, 2 guests thanks",book_accommodation,train
quick question: recomend a sunset tour in bayawan,get_recommendation,train
pls hm total if 1 guests for 2 nights now,calculate_accommodation_billing,train
"hi, recommend inn in near downtown for 5 guests under 900",get_accommodation_recommendation,train
help me find a hotel with clean rooms,get_accommodation_recommendation,train
calcuate tour bill 4 2 guests thanks,calculate_billing,train
tour total payment near city proper pls,calculate_billing,train
quick question: hotel suggestion please with hot shower,get_accommodation_recommendation,test
"ask lang, suggest trip idea near terminal area",get_recommendation,train
"ask lang, san maganda puntahan this weekend thanks",get_recommendation,train
hello how to get to popular spots,get_tourism_information,train
quick question: hm tour package for adventure trip,calculate_billing,train
details about farm destinations please,get_tourism_information,train
tour total payment near kalumboyan thanks,calculate_billing,train
"ask lang, compute excursion payment thanks",calculate_billing,train
"ask lang, compute excursion payment",calculate_billing,train
calculate the accommodation bill for room 5 for 2 nights,calculate_accommodation_billing,train
pwede book now,book_accommodation,train
book room,book_accommodation,train
i want info about cultural sites,get_tourism_information,val
"ask lang, compute lodging cost sa nangka",calculate_accommodation_billing,train
quick question: how much room 8 from 2026-04-02 to 2026-04-04 now,calculate_accommodation_billing,train
book room quick lang near villareal,book_accommodation,train
"hi, suggest hotel or inn from 2026-03-28 to 2026-03-30 thanks",get_accommodation_recommendation,val
tourism info about bayawan,get_tourism_information,train
hello suggest trip idea near villareal po,get_recommendation,train
uy need outdoor destination reco po,get_recommendation,train
what is my accommodation total around budget 3000 thanks,calculate_accommodation_billing,train
book room 4 for one night,book_accommodation,train
pls travel recommendation for short trip thanks,get_recommendation,train
quick question: what is total sa family itinerary thanks,calculate_billing,train
"ask lang, recommend a city tour in bayawan po",get_recommendation,train
"hi, details about city destinations please",get_tourism_information,train
hello book na room na may wifi,book_accommodation,val
pls book room 6 4 3 guests from 2026-04-17 to 2026-04-19,book_accommodation,train
recommend a family tour in bayawan,get_recommendation,train
show me tour invoice summary,calculate_billing,train
"ask lang, tourist spot background info pls",get_tourism_information,train
recommend an eco-friendly tour option,get_recommendation,train
quick question: recommend inn in bayawan for 2 guests under 2200,get_accommodation_recommendation,train
pls pa suggest scenic tour spots?,get_recommendation,val
hm tour package for city trip po,calculate_billing,train
reserve one double room for 2 adults,book_accommodation,train
quick question: hm tour package for city trip,calculate_billing,train
compute lodging cost sa poblacion thanks,calculate_accommodation_billing,train
tour billing estimate for family of 5,calculate_billing,train
tour bill po 4 weekend now,calculate_billing,train
facts about tourisn sites near near downtown pls,get_tourism_information,train
"hi, recommend a heritage tour in bayawan pls",get_recommendation,train
calculate tour bill for 5 guests thanks,calculate_billing,train
pls hm total if 4 guests for 3 nights,calculate_accommodation_billing,train
"hi, hotel suggestion pls with parking po",get_accommodation_recommendation,train
"hi, compute excursion payment pls",calculate_billing,train
hello open hours for attractions in bayawan now,get_tourism_information,train
hello how much babayaran sa room 72 thanks,calculate_accommodation_billing,test
book accommodation with near terminal and wifi,book_accommodation,train
"ask lang, bill estimate 4 inn stay near terminal area",calculate_accommodation_billing,train
what are the popular places to visit,get_tourism_information,val
pls recommend inn in city proper for 6 guests under 3000,get_accommodation_recommendation,train
quick question: what is my accomodation total around budget 1800,calculate_accommodation_billing,train
details about waterfall destinations pls,get_tourism_information,train
pa book po ng room from 2026-03-20 to 2026-03-22 now,book_accommodation,train
estimate guided tour price for 6,calculate_billing,train
pls details about adventure destinations please thanks,get_tourism_information,train
tourism info pls,get_tourism_information,train
need quick tour billing estimate,calculate_billing,train
bill sa room?,calculate_accommodation_billing,train
hotel suggestion please with quiet place,get_accommodation_recommendation,train
quick question: recommend a farm tour in bayawan,get_recommendation,train
"ask lang, confirm booking ko for room 27",book_accommodation,train
hello calcuate room bill 4 1 nights pls,calculate_accommodation_billing,train
reserve an inn sa kalumboyan 4 5 pax,book_accommodation,train
quick question: find me a quiet room with parking,get_accommodation_recommendation,train
find me a quiet room with wifi,get_accommodation_recommendation,train
list bayawan attractions with brief details,get_tourism_information,train
tour invoice for 5 guests please,calculate_billing,train
uy suggest trip idea near nangka now,get_recommendation,test
show me tourism information near terminal area,get_tourism_information,train
"hi, calculate tour bill for 6 guests",calculate_billing,train
"hi, tour bill po for weekend thanks",calculate_billing,train
book accommodation with aircon and quiet place pls,book_accommodation,train
hello how much if family tour 3 days pls,calculate_billing,train
"hi, suggest trip idea near nangka pls",get_recommendation,train
book accommodation with wifi and breakfast,book_accommodation,train
bill estimate 4 inn stay near terminal area,calculate_accommodation_billing,train
hello tourisn info about poblacion,get_tourism_information,train
need accom options with aircon and wifi,get_accommodation_recommendation,train
pls how much room 10 from 2026-04-24 to 2026-04-26,calculate_accommodation_billing,train
"ask lang, suggest trip idea near nangka",get_recommendation,train
"hi, recommend inn in near boulevard for 6 guests under 3000?",get_accommodation_recommendation,train
"hi, pa compute tour cost budget 1200",calculate_billing,train
"hi, details about farm destinations pls po",get_tourism_information,train
"ask lang, tour total payment near bayawan",calculate_billing,train
hello hotel suggestion pls with quiet place,get_accommodation_recommendation,train
find me an affordable inn with wifi,get_accommodation_recommendation,val
"ask lang, what are tourist spots in nangka",get_tourism_information,train
facts about tourism sites near near boulevard pls,get_tourism_information,train
bill estimate for inn stay near terminal area thanks,calculate_accommodation_billing,train
reserve room 2 for tomorrow night,book_accommodation,test
quick question: how much babayaran sa room 40 thanks,calculate_accommodation_billing,train
need accom options with hot shower and near terminal,get_accommodation_recommendation,train
recommend a city tour in bayawan,get_recommendation,train
what are tourist spots in poblacion pls,get_tourism_information,train
how much is overnight room charge,calculate_accommodation_billing,train
total room charge for 3 nights please,calculate_accommodation_billing,train
quick question: bill estimate for inn stay near near boulevard,calculate_accommodation_billing,test
hello book room quick lang near kalumboyan thanks,book_accommodation,train
what is total sa adventure itinerary thanks,calculate_billing,train
hotel suggestion please with hot shower?,get_accommodation_recommendation,train
pls need outdoor destination reco pls,get_recommendation,train
quick question: pa suggest place to stay near near boulevard,get_accommodation_recommendation,val
details about waterfall destinations please pls,get_tourism_information,train
quick question: reserve room now budget around 1800 pls,book_accommodation,train
hotel suggestion please with aircon,get_accommodation_recommendation,train
find me a quiet room with quiet place?,get_accommodation_recommendation,train
hello looking 4 rooms near nangka?,get_accommodation_recommendation,train
hello tour reco for 6 guests budget 900 thanks,get_recommendation,train
quick question: best farm activity for family thanks,get_recommendation,train
hello calculate tour bill for 6 guests thanks,calculate_billing,train
do you have attraction details for weekend,get_tourism_information,train
"hi, looking for rooms near nangka",get_accommodation_recommendation,train
please book any available room under 2000,book_accommodation,train
find me a quiet room with breakfast thanks,get_accommodation_recommendation,train
facts about tourism sites near kalumboyan,get_tourism_information,train
quick question: what are tourist spots in kalumboyan?,get_tourism_information,train
hm tour package 4 city trip,calculate_billing,train
uy calculate room bill for 4 nights pls,calculate_accommodation_billing,train
compute tour total with entrance fees,calculate_billing,train
hotel suggestion pls with breakfast pls,get_accommodation_recommendation,train
hello suggest trip idea near near boulevard?,get_recommendation,train
hello open hours 4 attractions in bayawan?,get_tourism_information,train
show available hotels near poblacion,get_accommodation_recommendation,train
"ask lang, calculate accom bill pls",calculate_accommodation_billing,train
quick question: hm total if 1 guests for 2 nights,calculate_accommodation_billing,train
hello need accom options with near terminal and breakfast now,get_accommodation_recommendation,val
recommend inn in poblacion for 5 guests under 1200,get_accommodation_recommendation,train
hm tour package for family trip thanks,calculate_billing,train
quick question: how much room 4 from 2026-05-01 to 2026-05-03 po,calculate_accommodation_billing,train
"hi, how much babayaran sa room 55 pls",calculate_accommodation_billing,train
recommend a river activity tour,get_recommendation,train
"ask lang, facts about tourism sites near poblacion",get_tourism_information,train
need accom options with quiet place and breakfast,get_accommodation_recommendation,val
uy tour total payment near near boulevard pls,calculate_billing,train
i need to book a stay near poblacion,book_accommodation,test
show tour price computation for family trip,calculate_billing,train
facts about tourism sites near poblacion po,get_tourism_information,val
need accom options with wifi and parking,get_accommodation_recommendation,train
pls tour total payment near nangka now,calculate_billing,train
"ask lang, reserve an inn sa bayawan for 3 pax",book_accommodation,train
quick question: tour bill po for weekend,calculate_billing,train
quick question: ano entrance fee and schedule,get_tourism_information,train
bill estimate 4 inn stay near poblacion,calculate_accommodation_billing,train
uy total stay payment from 2026-05-01 to 2026-05-03,calculate_accommodation_billing,train
hello i need to book a place near near downtown this weekend thanks,book_accommodation,val
hello calculate tour bill for 3 guests,calculate_billing,train
tour fee estimate for 3 pax thanks,calculate_billing,train
"hi, need tour quote under 1500 thanks",calculate_billing,val
tour total payment near nangka thanks,calculate_billing,val
uy reserve an inn sa bayawan 4 2 pax,book_accommodation,train
suggest the best tour option for a rainy day,get_recommendation,train
uy facts about tourisn sites near nangka now,get_tourism_information,train
best budget room around 1800 now,get_accommodation_recommendation,test
what is the tour fee for 1 guest,calculate_billing,train
tour fee estimate 4 1 pax now,calculate_billing,train
show me an inn near poblacion under 1500,get_accommodation_recommendation,train
share information sa local attractions thanks,get_tourism_information,train
"hi, can you reserve 4 5 nights, 1 guests now",book_accommodation,train
i need accommodation suggestions in bayawan city,get_accommodation_recommendation,test
pls ano entrance fee and schedule now,get_tourism_information,train
"ask lang, book na room na may aircon",book_accommodation,train
suggest a scenic tour nearby,get_recommendation,train
which attractions are family friendly,get_tourism_information,train
hello calcuate room bill for 3 nights,calculate_accommodation_billing,train
hotel suggestion please with wifi,get_accommodation_recommendation,train
include both hotel and inn,get_accommodation_recommendation,train
hello hm tour package for nature trip,calculate_billing,train
what are the opening hours of bayawan tourist spots,get_tourism_information,train
book room 3 for 2 nights from 2026-03-13 to 2026-03-15,book_accommodation,train
recommend a heritage tour in bayawan thanks,get_recommendation,train
"ask lang, recommend chill itinerary one day",get_recommendation,train
book na room na may breakfast now,book_accommodation,train
book accommodation with near terminal and breakfast,book_accommodation,train
pls looking 4 rooms near bayawan,get_accommodation_recommendation,train
pls looking for rooms near bayawan pls,get_accommodation_recommendation,train
"ask lang, pa compute ng room payment with breakfast",calculate_accommodation_billing,train
pls confirm booking ko for room 40,book_accommodation,train
recommend an outdoor tour with views,get_recommendation,train
"ask lang, what is total sa waterfall itinerary",calculate_billing,train
what is the package price per guest,calculate_billing,train
quick question: tour reco for 5 guests budget 2500,get_recommendation,train
find an inn with good location,get_accommodation_recommendation,train
need an inn near terminal for 2 guests,get_accommodation_recommendation,train
"ask lang, pa compute ng room payment with quiet place",calculate_accommodation_billing,test
recommend an inn in bayawan for 2 guests under 1500,get_accommodation_recommendation,train
"ask lang, tour fee estimate for 3 pax",calculate_billing,train
quick question: bill estimate for inn stay near bayawan,calculate_accommodation_billing,train
can you estimate hotel charges for 5 nights,calculate_accommodation_billing,val
room fee total for two nights and two guests,calculate_accommodation_billing,train
"hi, can you reserve for 1 nights, 6 guests now",book_accommodation,train
please compute billing for group tour,calculate_billing,train
confirm booking ko for room 10 now,book_accommodation,train
need tour quote under 2200,calculate_billing,val
uy tour fee estimate for 1 pax pls,calculate_billing,train
what sightseeing places are available,get_tourism_information,train
"ask lang, bill estimate 4 inn stay near nangka pls",calculate_accommodation_billing,train
tour package payment estimate now,calculate_billing,train
quick question: pa compute ng room payment with aircon?,calculate_accommodation_billing,test
hello hm tour package for waterfall trip,calculate_billing,train
quick question: recommend inn in nangka for 2 guests under 3000,get_accommodation_recommendation,test
recommend a cheap inn in bayawan for 2 guests,get_accommodation_recommendation,train
"ask lang, book accomodation with aircon and breakfast",book_accommodation,test
quick question: best family activity for family,get_recommendation,train
need accom options with hot shower and parking?,get_accommodation_recommendation,train
uy what is total sa family itinerary thanks,calculate_billing,train
"ask lang, what are tourist spots in city proper",get_tourism_information,val
how much should i pay for this accommodation,calculate_accommodation_billing,test
quick question: reserve an inn sa city proper for 1 pax,book_accommodation,train
i need a place to stay under 1800,get_accommodation_recommendation,val
hello tour fee estimate 4 2 pax,calculate_billing,train
pls tour reco for 4 guests budget 1500 thanks,get_recommendation,train
pls total stay payment from 2026-04-10 to 2026-04-12 po,calculate_accommodation_billing,train
quick question: how much if family tour 5 days,calculate_billing,train
pls suggest trip idea near city proper pls,get_recommendation,train
pls total stay payment from 2026-05-01 to 2026-05-03 now,calculate_accommodation_billing,train
"hi, open hours for attractions in bayawan po",get_tourism_information,train
book,book_accommodation,train
pls confirm booking ko for room 2 po,book_accommodation,train
hello suggest trip idea near poblacion,get_recommendation,train
quick question: pa suggest place to stay near nangka,get_accommodation_recommendation,train
uy details about city destinations please thanks,get_tourism_information,train
quick question: hm tour package for waterfall trip,calculate_billing,train
pls best budget room around 1200,get_accommodation_recommendation,train
"hi, facts about tourism sites near near boulevard",get_tourism_information,train
"uy can you reserve for 2 nights, 3 guests",book_accommodation,train
any affordable accommodation for 2 pax thanks,get_accommodation_recommendation,train
hotel suggestion please with parking,get_accommodation_recommendation,train
hello facts about tourisn sites near nangka,get_tourism_information,train
tour reco 4 4 guests budget 1500 pls,get_recommendation,val
hello pa compute ng room payment with aircon?,calculate_accommodation_billing,train
hello book accomodation with near terminal and hot shower,book_accommodation,train
pwede pa reserve room 64 from 2026-03-25 to 2026-03-27,book_accommodation,train
quick question: pa compute ng room payment with parking pls,calculate_accommodation_billing,train
where are the famous landmarks,get_tourism_information,train
uy facts about tourism sites near bayawan,get_tourism_information,train
"ask lang, suggest trip idea near villareal po",get_recommendation,val
tour reco for 5 guests budget 3500 now,get_recommendation,train
quick question: calculate room bill for 4 nights,calculate_accommodation_billing,train
what destinations are near the city center,get_tourism_information,train
"ask lang, any af4dable accommodation for 3 pax",get_accommodation_recommendation,train
"ask lang, compute lodging cost sa city proper",calculate_accommodation_billing,train
please create my room reservation,book_accommodation,train
room options na cheap lang,get_accommodation_recommendation,test
find me a quiet room with near terminal thanks,get_accommodation_recommendation,train
book accommodation with hot shower and breakfast,book_accommodation,train
looking for rooms near near downtown thanks,get_accommodation_recommendation,train
show me tourism details for families,get_tourism_information,test
pa compute ng room payment with near terminal,calculate_accommodation_billing,train
tour bill po 4 weekend thanks,calculate_billing,train
please suggest an adventure tour,get_recommendation,test
recomend inn in kalumboyan 4 1 guests under 700 po,get_accommodation_recommendation,train
hello how to get to popular spots thanks,get_tourism_information,train
suggest tour,get_recommendation,train
"hi, compute excursion payment now",calculate_billing,train
"ask lang, tourisn info about nangka",get_tourism_information,train
reserve room now budget around 1800,book_accommodation,train
